"Data";"Rubrica";"valor"
2011-06-01;"I.1.2.1    IPI - Fumo";305,933463
2011-06-01;"I.1.2.2    IPI - Bebidas";301,241198
2011-06-01;"I.1.2.3    IPI - AutomÃ³veis";639,925419
2011-06-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1028,47875
2011-06-01;"I.1.2.5    IPI - Outros";542,521422000001
2011-06-01;"I.1.3    Imposto de Renda";18862,311751
2011-07-01;"I. RECEITA TOTAL";89953,99963537
2011-07-01;"I.1 -  Receita Administrada pela RFB";58882,914315
2011-07-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2181,303793
2011-07-01;"I.1.2    IPI";3913,584407
2011-07-01;"I.1.2.1    IPI - Fumo";286,271692
2011-07-01;"I.1.2.2    IPI - Bebidas";238,78118
2011-07-01;"I.1.2.3    IPI - AutomÃ³veis";595,320406
2011-07-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1096,620302
2011-07-01;"I.1.2.5    IPI - Outros";1696,590827
2011-07-01;"I.1.3    Imposto de Renda";20886,031631
2011-08-01;"I. RECEITA TOTAL";74778,15240922
2011-08-01;"I.1 -  Receita Administrada pela RFB";47350,341401
2011-08-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2458,999863
2011-08-01;"I.1.2    IPI";3041,171119
2011-08-01;"I.1.2.1    IPI - Fumo";297,682879
2011-08-01;"I.1.2.2    IPI - Bebidas";244,939674
2011-08-01;"I.1.2.3    IPI - AutomÃ³veis";614,004083
2011-08-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1197,981162
2011-08-01;"I.1.2.5    IPI - Outros";686,563321
2011-08-01;"I.1.3    Imposto de Renda";13911,958833
2011-09-01;"I. RECEITA TOTAL";78294,84925839
2011-09-01;"I.1 -  Receita Administrada pela RFB";47661,10848716
2011-09-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2382,07305928
2011-09-01;"I.1.2    IPI";4005,04607693
2011-09-01;"I.1.2.1    IPI - Fumo";316,24565
2011-09-01;"I.1.2.2    IPI - Bebidas";268,328363
2011-09-01;"I.1.2.3    IPI - AutomÃ³veis";585,134715
2011-09-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1247,721833
2011-09-01;"I.1.2.5    IPI - Outros";1587,61551593
2011-09-01;"I.1.3    Imposto de Renda";14730,82388234
2011-10-01;"I. RECEITA TOTAL";86529,70853263
2011-10-01;"I.1 -  Receita Administrada pela RFB";56813,24794684
2011-10-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2425,35334172
2011-10-01;"I.1.2    IPI";4597,27272807
2011-10-01;"I.1.2.1    IPI - Fumo";305,103048
2011-10-01;"I.1.2.2    IPI - Bebidas";288,610118
2011-10-01;"I.1.2.3    IPI - AutomÃ³veis";720,856662
2011-10-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1355,488965
2011-10-01;"I.1.2.5    IPI - Outros";1927,21393507
2011-10-01;"I.1.3    Imposto de Renda";22452,86629866
2011-11-01;"I. RECEITA TOTAL";79551,08985649
2011-11-01;"I.1 -  Receita Administrada pela RFB";49723,674352
2011-11-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2735,846841
2011-11-01;"I.1.2    IPI";4495,095754
2011-11-01;"I.1.2.1    IPI - Fumo";316,842416
2011-11-01;"I.1.2.2    IPI - Bebidas";331,631333
2011-11-01;"I.1.2.3    IPI - AutomÃ³veis";529,906733
2011-11-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1444,631064
2011-11-01;"I.1.2.5    IPI - Outros";1872,084208
2011-11-01;"I.1.3    Imposto de Renda";16725,913467
2011-12-01;"I. RECEITA TOTAL";100186,78855797
2011-12-01;"I.1 -  Receita Administrada pela RFB";55376,46889379
2011-12-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2503,25516014
2011-12-01;"I.1.2    IPI";1580,26886958
2011-12-01;"I.1.2.1    IPI - Fumo";341,73692
2011-12-01;"I.1.2.2    IPI - Bebidas";204,406405
2011-12-01;"I.1.2.3    IPI - AutomÃ³veis";475,460211
2011-12-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1329,541168
2011-12-01;"I.1.2.5    IPI - Outros";-770,87583442
2011-12-01;"I.1.3    Imposto de Renda";23858,48102464
2012-01-01;"I. RECEITA TOTAL";102285,43607756
2012-01-01;"I.1 -  Receita Administrada pela RFB";70756,04797919
2012-01-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2334,62031286
2012-01-01;"I.1.2    IPI";4172,87888723
2012-01-01;"I.1.2.1    IPI - Fumo";325,36370496
2012-01-01;"I.1.2.2    IPI - Bebidas";448,29488248
2012-01-01;"I.1.2.3    IPI - AutomÃ³veis";752,11095311
2012-01-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1268,59230915
2012-01-01;"I.1.2.5    IPI - Outros";1378,51703753
2012-01-01;"I.1.3    Imposto de Renda";32336,58372171
2012-02-01;"I. RECEITA TOTAL";77571,62433201
2012-02-01;"I.1 -  Receita Administrada pela RFB";47235,19779789
2012-02-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2167,73794493
2012-02-01;"I.1.2    IPI";3295,42179677
2012-02-01;"I.1.2.1    IPI - Fumo";300,40525624
2012-02-01;"I.1.2.2    IPI - Bebidas";239,30300738
2012-02-01;"I.1.2.3    IPI - AutomÃ³veis";411,08419818
2012-02-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1232,53944356
2012-02-01;"I.1.2.5    IPI - Outros";1112,08989141
2012-02-01;"I.1.3    Imposto de Renda";16538,95472773
2012-03-01;"I. RECEITA TOTAL";82909,85445811
2012-03-01;"I.1 -  Receita Administrada pela RFB";53773,51973976
2012-03-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2415,35367533
2012-03-01;"I.1.2    IPI";3258,71057849
2012-03-01;"I.1.2.1    IPI - Fumo";288,28752881
2012-03-01;"I.1.2.2    IPI - Bebidas";259,00423583
2012-03-01;"I.1.2.3    IPI - AutomÃ³veis";395,84459565
2012-03-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1355,01380843
2012-03-01;"I.1.2.5    IPI - Outros";960,56040977
2012-03-01;"I.1.3    Imposto de Renda";21050,49642117
2012-04-01;"I. RECEITA TOTAL";96629,19588215
2012-04-01;"I.1 -  Receita Administrada pela RFB";60615,53525084
2012-04-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2240,6692639
2012-04-01;"I.1.2    IPI";4156,71131137
2012-04-01;"I.1.2.1    IPI - Fumo";409,73566174
2012-04-01;"I.1.2.2    IPI - Bebidas";268,70563569
2012-04-01;"I.1.2.3    IPI - AutomÃ³veis";452,22067981
2012-04-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1284,94920082
2012-04-01;"I.1.2.5    IPI - Outros";1741,10013331
2012-04-01;"I.1.3    Imposto de Renda";27458,4093379
2012-05-01;"I. RECEITA TOTAL";81415,14892569
2012-05-01;"I.1 -  Receita Administrada pela RFB";49266,29756763
2012-05-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2733,34721506
2012-05-01;"I.1.2    IPI";4021,30754387
2012-05-01;"I.1.2.1    IPI - Fumo";632,16279019
2012-05-01;"I.1.2.2    IPI - Bebidas";205,2740095
2012-05-01;"I.1.2.3    IPI - AutomÃ³veis";465,55097976
2012-05-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1576,71974155
2012-05-01;"I.1.2.5    IPI - Outros";1141,60002287
2012-05-01;"I.1.3    Imposto de Renda";17132,40916043
2012-06-01;"I. RECEITA TOTAL";79856,632443037
2012-06-01;"I.1 -  Receita Administrada pela RFB";50780,74769275
2012-06-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2534,41312139
2012-06-01;"I.1.2    IPI";3141,63659381
2012-06-01;"I.1.2.1    IPI - Fumo";183,31171261
2012-06-01;"I.1.2.2    IPI - Bebidas";257,03745653
2012-06-01;"I.1.2.3    IPI - AutomÃ³veis";167,98942362
2012-06-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1235,36077581
2012-06-01;"I.1.2.5    IPI - Outros";1297,93722524
2012-06-01;"I.1.3    Imposto de Renda";19049,83978017
2012-07-01;"I. RECEITA TOTAL";88113,71299181
2012-07-01;"I.1 -  Receita Administrada pela RFB";52475,28511733
2012-07-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2717,96310731
2012-07-01;"I.1.2    IPI";3412,29272122
2012-07-01;"I.1.2.1    IPI - Fumo";235,75920582
2012-07-01;"I.1.2.2    IPI - Bebidas";258,83249316
2012-07-01;"I.1.2.3    IPI - AutomÃ³veis";299,03535249
2012-07-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1369,327413
2012-07-01;"I.1.2.5    IPI - Outros";1249,33825675
2012-07-01;"I.1.3    Imposto de Renda";19115,60130809
2012-08-01;"I. RECEITA TOTAL";81574,32871308
2012-08-01;"I.1 -  Receita Administrada pela RFB";46155,49031439
2012-08-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2961,0332892
2012-08-01;"I.1.2    IPI";3637,18283374
2012-08-01;"I.1.2.1    IPI - Fumo";303,47640648
2012-08-01;"I.1.2.2    IPI - Bebidas";224,61890134
2012-08-01;"I.1.2.3    IPI - AutomÃ³veis";153,00205497
2012-08-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1475,36583491
2012-08-01;"I.1.2.5    IPI - Outros";1480,71963604
2012-08-01;"I.1.3    Imposto de Renda";13921,79423106
2012-09-01;"I. RECEITA TOTAL";81245,7396386575
2012-09-01;"I.1 -  Receita Administrada pela RFB";48287,27916432
2012-09-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2505,375979
2012-09-01;"I.1.2    IPI";3744,35514461
2012-09-01;"I.1.2.1    IPI - Fumo";322,10966469
2012-09-01;"I.1.2.2    IPI - Bebidas";260,89957225
2012-09-01;"I.1.2.3    IPI - AutomÃ³veis";335,54855762
2012-09-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1173,48025099
2012-09-01;"I.1.2.5    IPI - Outros";1652,31709906
2012-09-01;"I.1.3    Imposto de Renda";15352,51040336
2012-10-01;"I. RECEITA TOTAL";90875,40386463
2012-10-01;"I.1 -  Receita Administrada pela RFB";56794,74024992
2012-10-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3067,05745277
2012-10-01;"I.1.2    IPI";3687,24337386
2012-10-01;"I.1.2.1    IPI - Fumo";333,81565776
2012-10-01;"I.1.2.2    IPI - Bebidas";180,64007709
2012-10-01;"I.1.2.3    IPI - AutomÃ³veis";207,07698109
2012-10-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1420,75168772
2012-10-01;"I.1.2.5    IPI - Outros";1544,9589702
2012-10-01;"I.1.3    Imposto de Renda";21104,77789204
2012-11-01;"I. RECEITA TOTAL";82889,75773593
2012-11-01;"I.1 -  Receita Administrada pela RFB";52195,15400663
2012-11-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2747,81516839
2012-11-01;"I.1.2    IPI";3893,3364452
2012-11-01;"I.1.2.1    IPI - Fumo";426,05397343
2012-11-01;"I.1.2.2    IPI - Bebidas";357,69258057
2012-11-01;"I.1.2.3    IPI - AutomÃ³veis";305,93906862
2012-11-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1298,7575972
2012-11-01;"I.1.2.5    IPI - Outros";1504,89322538
2012-11-01;"I.1.3    Imposto de Renda";19573,24102106
2012-12-01;"I. RECEITA TOTAL";114522,58436807
2012-12-01;"I.1 -  Receita Administrada pela RFB";59199,76121272
2012-12-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2642,16703008
2012-12-01;"I.1.2    IPI";4059,12874
2012-12-01;"I.1.2.1    IPI - Fumo";318,79535937
2012-12-01;"I.1.2.2    IPI - Bebidas";256,33328258
2012-12-01;"I.1.2.3    IPI - AutomÃ³veis";434,50345273
2012-12-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1238,82279398
2012-12-01;"I.1.2.5    IPI - Outros";1810,67385134
2012-12-01;"I.1.3    Imposto de Renda";24018,70603571
2013-01-01;"I. RECEITA TOTAL";117231,14946638
2013-01-01;"I.1 -  Receita Administrada pela RFB";82031,0385014
2013-01-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2972,01170639
2013-01-01;"I.1.2    IPI";4336,23248422
2013-01-01;"I.1.2.1    IPI - Fumo";1016,58887748
2013-01-01;"I.1.2.2    IPI - Bebidas";440,01876387
2013-01-01;"I.1.2.3    IPI - AutomÃ³veis";271,81584071
2013-01-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1199,53181466
2013-01-01;"I.1.2.5    IPI - Outros";1408,2771875
2013-01-01;"I.1.3    Imposto de Renda";37743,95037478
2013-02-01;"I. RECEITA TOTAL";75977,84981821
2013-02-01;"I.1 -  Receita Administrada pela RFB";46878,59743267
2013-02-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2392,49960334
2013-02-01;"I.1.2    IPI";2667,26066941
2013-02-01;"I.1.2.1    IPI - Fumo";93,09070226
2013-02-01;"I.1.2.2    IPI - Bebidas";346,34201621
2013-02-01;"I.1.2.3    IPI - AutomÃ³veis";351,80144278
2013-02-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";943,78885425
2013-02-01;"I.1.2.5    IPI - Outros";932,237653910001
2013-02-01;"I.1.3    Imposto de Renda";17402,69599647
2013-03-01;"I. RECEITA TOTAL";79833,71224379
2013-03-01;"I.1 -  Receita Administrada pela RFB";48986,81927513
2013-03-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2817,27962504
2013-03-01;"I.1.2    IPI";2373,97406232
2013-03-01;"I.1.2.1    IPI - Fumo";189,03724308
2013-03-01;"I.1.2.2    IPI - Bebidas";282,6616213
2013-03-01;"I.1.2.3    IPI - AutomÃ³veis";249,33553176
2013-03-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";581,41636526
2013-03-01;"I.1.2.5    IPI - Outros";1071,52330092
2013-03-01;"I.1.3    Imposto de Renda";19009,79786239
2013-04-01;"I. RECEITA TOTAL";104232,89606792
2013-04-01;"I.1 -  Receita Administrada pela RFB";64526,19342303
2013-04-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2997,57602723
2013-04-01;"I.1.2    IPI";3818,14782297
2013-04-01;"I.1.2.1    IPI - Fumo";364,44897405
2013-04-01;"I.1.2.2    IPI - Bebidas";248,39974526
2013-04-01;"I.1.2.3    IPI - AutomÃ³veis";439,78713435
2013-04-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1245,31086735
2013-04-01;"I.1.2.5    IPI - Outros";1520,20110196
2013-04-01;"I.1.3    Imposto de Renda";28287,47279392
2013-05-01;"I. RECEITA TOTAL";92325,53287415
2013-05-01;"I.1 -  Receita Administrada pela RFB";56932,10993492
2013-05-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2806,66967435
2013-05-01;"I.1.2    IPI";3565,61812875
2013-05-01;"I.1.2.1    IPI - Fumo";383,16907771
2013-05-01;"I.1.2.2    IPI - Bebidas";274,87085067
2013-05-01;"I.1.2.3    IPI - AutomÃ³veis";346,51792845
2013-05-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1169,92049214
2013-05-01;"I.1.2.5    IPI - Outros";1391,13977978
2013-05-01;"I.1.3    Imposto de Renda";21067,25450245
2013-06-01;"I. RECEITA TOTAL";90290,34979872
2013-06-01;"I.1 -  Receita Administrada pela RFB";52520,07451294
2013-06-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2908,85187444
2013-06-01;"I.1.2    IPI";3803,18910224
2013-06-01;"I.1.2.1    IPI - Fumo";440,4902961
2013-06-01;"I.1.2.2    IPI - Bebidas";290,49002052
2013-06-01;"I.1.2.3    IPI - AutomÃ³veis";353,08764288
2013-06-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1206,23115906
2013-06-01;"I.1.2.5    IPI - Outros";1512,88998368
2013-06-01;"I.1.3    Imposto de Renda";18838,62572755
2013-07-01;"I. RECEITA TOTAL";97276,98076278
2013-07-01;"I.1 -  Receita Administrada pela RFB";58238,13839859
2013-07-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3405,62365009
2013-07-01;"I.1.2    IPI";3884,39742348
2013-07-01;"I.1.2.1    IPI - Fumo";416,42007978
2013-07-01;"I.1.2.2    IPI - Bebidas";294,62599072
2013-07-01;"I.1.2.3    IPI - AutomÃ³veis";277,8170615
2013-07-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1366,14268084
2013-07-01;"I.1.2.5    IPI - Outros";1529,39161064
2013-07-01;"I.1.3    Imposto de Renda";21327,33576022
2013-08-01;"I. RECEITA TOTAL";89012,85122017
2013-08-01;"I.1 -  Receita Administrada pela RFB";51067,53598227
2013-08-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3462,82604547
2013-08-01;"I.1.2    IPI";3576,37869709
2013-08-01;"I.1.2.1    IPI - Fumo";435,43360435
2013-08-01;"I.1.2.2    IPI - Bebidas";266,82401233
2013-08-01;"I.1.2.3    IPI - AutomÃ³veis";253,15951846
2013-08-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1357,48365957
2013-08-01;"I.1.2.5    IPI - Outros";1263,47790238
2013-08-01;"I.1.3    Imposto de Renda";16408,08962328
2013-09-01;"I. RECEITA TOTAL";86769,24393449
2013-09-01;"I.1 -  Receita Administrada pela RFB";51733,30343792
2013-09-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3198,33149243
2013-09-01;"I.1.2    IPI";3890,59274799
2013-09-01;"I.1.2.1    IPI - Fumo";434,90586089
2013-09-01;"I.1.2.2    IPI - Bebidas";310,23684406
2013-09-01;"I.1.2.3    IPI - AutomÃ³veis";346,08158969
2013-09-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1279,11100522
2013-09-01;"I.1.2.5    IPI - Outros";1520,25744813
2013-09-01;"I.1.3    Imposto de Renda";17002,90804702
2013-10-01;"I. RECEITA TOTAL";100162,16199935
2013-10-01;"I.1 -  Receita Administrada pela RFB";63086,56166709
2013-10-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3622,76270906
2013-10-01;"I.1.2    IPI";4217,41379263
2013-10-01;"I.1.2.1    IPI - Fumo";450,33382935
2013-10-01;"I.1.2.2    IPI - Bebidas";180,28895822
2013-10-01;"I.1.2.3    IPI - AutomÃ³veis";328,4535059
2013-10-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1577,2242677
2013-10-01;"I.1.2.5    IPI - Outros";1681,11323146
2013-10-01;"I.1.3    Imposto de Renda";24066,84791425
2013-11-01;"I. RECEITA TOTAL";126264,50594542
2013-11-01;"I.1 -  Receita Administrada pela RFB";76213,12896095
2013-11-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3065,12290585
2013-11-01;"I.1.2    IPI";4053,15238181
2013-11-01;"I.1.2.1    IPI - Fumo";514,99751781
2013-11-01;"I.1.2.2    IPI - Bebidas";265,4573356
2013-11-01;"I.1.2.3    IPI - AutomÃ³veis";290,58563934
2013-11-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1388,59886562
2013-11-01;"I.1.2.5    IPI - Outros";1593,51302344
2013-11-01;"I.1.3    Imposto de Renda";20400,70871387
2013-12-01;"I. RECEITA TOTAL";119606,00445369
2013-12-01;"I.1 -  Receita Administrada pela RFB";67979,86616229
2013-12-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3489,15943691
2013-12-01;"I.1.2    IPI";3891,01692186
2013-12-01;"I.1.2.1    IPI - Fumo";359,58796462
2013-12-01;"I.1.2.2    IPI - Bebidas";237,83426098
2013-12-01;"I.1.2.3    IPI - AutomÃ³veis";268,35260746
2013-12-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1309,31722025
2013-12-01;"I.1.2.5    IPI - Outros";1715,92486855
2013-12-01;"I.1.3    Imposto de Renda";31036,6151554
2014-01-01;"I. RECEITA TOTAL";124779,06996161
2014-01-01;"I.1 -  Receita Administrada pela RFB";85770,32849402
2014-01-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3423,35270081
2014-01-01;"I.1.2    IPI";4732,69218665
2014-01-01;"I.1.2.1    IPI - Fumo";1302,18259023
2014-01-01;"I.1.2.2    IPI - Bebidas";355,14046782
2014-01-01;"I.1.2.3    IPI - AutomÃ³veis";335,90273808
2014-01-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1342,47482005
2014-01-01;"I.1.2.5    IPI - Outros";1396,99157047
2014-01-01;"I.1.3    Imposto de Renda";39672,02787034
2014-02-01;"I. RECEITA TOTAL";86868,53855343
2014-02-01;"I.1 -  Receita Administrada pela RFB";50833,05918959
2014-02-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3078,92265378
2014-02-01;"I.1.2    IPI";3423,66936646
2014-02-01;"I.1.2.1    IPI - Fumo";146,14463622
2014-02-01;"I.1.2.2    IPI - Bebidas";311,1182951
2014-02-01;"I.1.2.3    IPI - AutomÃ³veis";318,04618025
2014-02-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1176,86869044
2014-02-01;"I.1.2.5    IPI - Outros";1471,49156445
2014-02-01;"I.1.3    Imposto de Renda";18067,70190467
2014-03-01;"I. RECEITA TOTAL";93683,93511335
2014-03-01;"I.1 -  Receita Administrada pela RFB";55221,58759643
2014-03-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3056,8056619
2014-03-01;"I.1.2    IPI";3698,6312763
2014-03-01;"I.1.2.1    IPI - Fumo";200,71279612
2014-03-01;"I.1.2.2    IPI - Bebidas";324,12281567
2014-03-01;"I.1.2.3    IPI - AutomÃ³veis";383,48788101
2014-03-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1216,47204237
2014-03-01;"I.1.2.5    IPI - Outros";1573,83574113
2014-03-01;"I.1.3    Imposto de Renda";21157,5812873
2014-04-01;"I. RECEITA TOTAL";111991,81460841
2014-04-01;"I.1 -  Receita Administrada pela RFB";69101,39861782
2014-04-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2948,25015879
2014-04-01;"I.1.2    IPI";3821,69287115
2014-04-01;"I.1.2.1    IPI - Fumo";296,27135342
2014-04-01;"I.1.2.2    IPI - Bebidas";272,48139161
2014-04-01;"I.1.2.3    IPI - AutomÃ³veis";405,72841294
2014-04-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1260,17482924
2014-04-01;"I.1.2.5    IPI - Outros";1587,03688394
2014-04-01;"I.1.3    Imposto de Renda";31418,34759998
2014-05-01;"I. RECEITA TOTAL";90108,7153762
2014-05-01;"I.1 -  Receita Administrada pela RFB";54984,68781057
2014-05-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2951,59085178
2014-05-01;"I.1.2    IPI";4061,79686241
2014-05-01;"I.1.2.1    IPI - Fumo";444,67139605
2014-05-01;"I.1.2.2    IPI - Bebidas";254,13024351
2014-05-01;"I.1.2.3    IPI - AutomÃ³veis";372,73923985
2014-05-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1289,19259976
2014-05-01;"I.1.2.5    IPI - Outros";1701,06338324
2014-05-01;"I.1.3    Imposto de Renda";20575,44433203
2014-06-01;"I. RECEITA TOTAL";92902,94445268
2014-06-01;"I.1 -  Receita Administrada pela RFB";56481,42972007
2014-06-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2667,46378676
2014-06-01;"I.1.2    IPI";4044,63473353
2014-06-01;"I.1.2.1    IPI - Fumo";398,66267199
2014-06-01;"I.1.2.2    IPI - Bebidas";303,98403467
2014-06-01;"I.1.2.3    IPI - AutomÃ³veis";354,19841769
2014-06-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1105,20915364
2014-06-01;"I.1.2.5    IPI - Outros";1882,58045554
2014-06-01;"I.1.3    Imposto de Renda";21344,22700828
2014-07-01;"I. RECEITA TOTAL";101007,00922216
2014-07-01;"I.1 -  Receita Administrada pela RFB";60303,09968157
2014-07-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2987,87438085
2014-07-01;"I.1.2    IPI";3963,32735369
2014-07-01;"I.1.2.1    IPI - Fumo";477,05348585
2014-07-01;"I.1.2.2    IPI - Bebidas";293,65589927
2014-07-01;"I.1.2.3    IPI - AutomÃ³veis";469,16657228
2014-07-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1205,57466796
2014-07-01;"I.1.2.5    IPI - Outros";1517,87672833
2014-07-01;"I.1.3    Imposto de Renda";22651,30616589
2014-08-01;"I. RECEITA TOTAL";99751,7841086
2014-08-01;"I.1 -  Receita Administrada pela RFB";58376,28657497
2014-08-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2910,79583258
2014-08-01;"I.1.2    IPI";3824,53676972
2014-08-01;"I.1.2.1    IPI - Fumo";481,50866155
2014-08-01;"I.1.2.2    IPI - Bebidas";286,44719766
2014-08-01;"I.1.2.3    IPI - AutomÃ³veis";379,90879264
2014-08-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1174,10846823
2014-08-01;"I.1.2.5    IPI - Outros";1502,56364964
2014-08-01;"I.1.3    Imposto de Renda";19893,24435975
2014-09-01;"I. RECEITA TOTAL";91517,47627069
2014-09-01;"I.1 -  Receita Administrada pela RFB";54349,14080614
2014-09-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3123,31475841
2014-09-01;"I.1.2    IPI";4199,84728623
2014-09-01;"I.1.2.1    IPI - Fumo";441,58352649
2014-09-01;"I.1.2.2    IPI - Bebidas";258,18634061
2014-09-01;"I.1.2.3    IPI - AutomÃ³veis";377,25523481
2014-09-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1328,31369648
2014-09-01;"I.1.2.5    IPI - Outros";1794,50848784
2014-09-01;"I.1.3    Imposto de Renda";17197,56307854
2014-10-01;"I. RECEITA TOTAL";105862,7150236
2014-10-01;"I.1 -  Receita Administrada pela RFB";65763,91179478
2014-10-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3371,25379356
2014-10-01;"I.1.2    IPI";4691,55737467
2014-10-01;"I.1.2.1    IPI - Fumo";431,61343314
2014-10-01;"I.1.2.2    IPI - Bebidas";247,80320428
2014-10-01;"I.1.2.3    IPI - AutomÃ³veis";645,31420892
2014-10-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1471,6144138
2014-10-01;"I.1.2.5    IPI - Outros";1895,21211453
2014-10-01;"I.1.3    Imposto de Renda";23859,97035697
2014-11-01;"I. RECEITA TOTAL";102342,48892725
2014-11-01;"I.1 -  Receita Administrada pela RFB";65071,22188082
2014-11-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3083,79059231
2014-11-01;"I.1.2    IPI";4507,38102119
2014-11-01;"I.1.2.1    IPI - Fumo";518,94067728
2014-11-01;"I.1.2.2    IPI - Bebidas";260,86531712
2014-11-01;"I.1.2.3    IPI - AutomÃ³veis";470,6560725
2014-11-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1331,47797147
2014-11-01;"I.1.2.5    IPI - Outros";1925,44098282
2014-11-01;"I.1.3    Imposto de Renda";21170,43601369
2014-12-01;"I. RECEITA TOTAL";120657,64072294
2014-12-01;"I.1 -  Receita Administrada pela RFB";62921,85268358
2014-12-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2959,86178862
2014-12-01;"I.1.2    IPI";5176,44025439
2014-12-01;"I.1.2.1    IPI - Fumo";514,79524234
2014-12-01;"I.1.2.2    IPI - Bebidas";212,17495196
